State,Date,Value,Anomaly,Month,Year,Season
New York,201803,29.9,-0.8,03,2018,Spring
New York,201804,37.8,-5.1,04,2018,Spring
New York,201805,60.0,5.5,05,2018,Spring
New York,201806,63.4,-0.3,06,2018,Summer
New York,201807,71.2,3.0,07,2018,Summer
New York,201808,70.5,4.2,08,2018,Summer
New York,201809,63.6,4.7,09,2018,Fall
New York,201810,47.8,-0.2,10,2018,Fall
New York,201811,33.3,-3.5,11,2018,Fall
New York,201812,28.5,3.6,12,2018,Winter
New York,201901,19.5,-0.5,01,2019,Winter
North Carolina,201601,38.4,-1.6,01,2016,Winter
North Carolina,201602,43.2,0.8,02,2016,Winter
North Carolina,201603,56.2,7.0,03,2016,Spring
North Carolina,201604,58.7,0.6,04,2016,Spring
North Carolina,201605,65.8,-0.6,05,2016,Spring
North Carolina,201606,75.3,1.7,06,2016,Summer
North Carolina,201607,80.1,3.1,07,2016,Summer
North Carolina,201608,79.2,3.6,08,2016,Summer
North Carolina,201609,74.3,4.0,09,2016,Fall
North Carolina,201610,63.2,3.7,10,2016,Fall
North Carolina,201611,51.7,2.1,11,2016,Fall
North Carolina,201612,44.0,2.4,12,2016,Winter
North Carolina,201701,45.4,5.4,01,2017,Winter
North Carolina,201702,50.7,8.3,02,2017,Winter
North Carolina,201703,50.0,0.8,03,2017,Spring
North Carolina,201704,63.9,5.8,04,2017,Spring
North Carolina,201705,67.7,1.3,05,2017,Spring
North Carolina,201706,73.8,0.2,06,2017,Summer
North Carolina,201707,78.7,1.7,07,2017,Summer
North Carolina,201708,75.8,0.2,08,2017,Summer
North Carolina,201709,70.5,0.2,09,2017,Fall
North Carolina,201710,62.8,3.3,10,2017,Fall
North Carolina,201711,50.3,0.7,11,2017,Fall
North Carolina,201712,42.4,0.8,12,2017,Winter
North Carolina,201801,35.8,-4.2,01,2018,Winter
North Carolina,201802,51.9,9.5,02,2018,Winter
North Carolina,201803,46.3,-2.9,03,2018,Spring
North Carolina,201804,56.0,-2.1,04,2018,Spring
North Carolina,201805,71.6,5.2,05,2018,Spring
North Carolina,201806,76.8,3.2,06,2018,Summer
North Carolina,201807,77.2,0.2,07,2018,Summer
North Carolina,201808,77.2,1.6,08,2018,Summer
North Carolina,201809,76.2,5.9,09,2018,Fall
North Carolina,201810,62.5,3.0,10,2018,Fall
North Carolina,201811,48.4,-1.2,11,2018,Fall
North Carolina,201812,45.0,3.4,12,2018,Winter
North Carolina,201901,41.9,1.9,01,2019,Winter
North Dakota,201601,14.6,7.8,01,2016,Winter
North Dakota,201602,25.6,12.5,02,2016,Winter
North Dakota,201603,36.3,11.1,03,2016,Spring
North Dakota,201604,41.8,0.5,04,2016,Spring
North Dakota,201605,56.6,2.5,05,2016,Spring
North Dakota,201606,66.0,2.9,06,2016,Summer
North Dakota,201607,69.3,0.0,07,2016,Summer
North Dakota,201608,68.0,0.6,08,2016,Summer
North Dakota,201609,58.6,2.2,09,2016,Fall
North Dakota,201610,46.1,1.9,10,2016,Fall
North Dakota,201611,39.3,13.2,11,2016,Fall
North Dakota,201612,10.2,-2.9,12,2016,Winter
North Dakota,201701,11.2,4.4,01,2017,Winter
North Dakota,201702,20.5,7.4,02,2017,Winter
North Dakota,201703,27.4,2.2,03,2017,Spring
North Dakota,201704,42.7,1.4,04,2017,Spring
North Dakota,201705,54.8,0.7,05,2017,Spring
North Dakota,201706,64.8,1.7,06,2017,Summer
North Dakota,201707,72.2,2.9,07,2017,Summer
North Dakota,201708,65.2,-2.2,08,2017,Summer
North Dakota,201709,58.3,1.9,09,2017,Fall
North Dakota,201710,45.0,0.8,10,2017,Fall
North Dakota,201711,26.4,0.3,11,2017,Fall
North Dakota,201712,15.6,2.5,12,2017,Winter
North Dakota,201801,11.8,5.0,01,2018,Winter
North Dakota,201802,5.4,-7.7,02,2018,Winter
North Dakota,201803,24.6,-0.6,03,2018,Spring
North Dakota,201804,33.2,-8.1,04,2018,Spring
North Dakota,201805,60.2,6.1,05,2018,Spring
North Dakota,201806,67.4,4.3,06,2018,Summer
North Dakota,201807,69.2,-0.1,07,2018,Summer
North Dakota,201808,67.6,0.2,08,2018,Summer
North Dakota,201809,55.0,-1.4,09,2018,Fall
North Dakota,201810,39.0,-5.2,10,2018,Fall
North Dakota,201811,22.9,-3.2,11,2018,Fall
North Dakota,201812,20.8,7.7,12,2018,Winter
North Dakota,201901,9.8,3.0,01,2019,Winter
Ohio,201601,27.2,0.4,01,2016,Winter
Ohio,201602,33.6,3.9,02,2016,Winter
Ohio,201603,46.5,8.2,03,2016,Spring
Ohio,201604,50.2,0.8,04,2016,Spring
Ohio,201605,59.7,-0.4,05,2016,Spring
Ohio,201606,71.2,2.1,06,2016,Summer
Ohio,201607,74.8,1.8,07,2016,Summer
Ohio,201608,76.0,5.0,08,2016,Summer
Ohio,201609,69.2,4.7,09,2016,Fall
Ohio,201610,57.7,4.9,10,2016,Fall
Ohio,201611,45.8,4.8,11,2016,Fall
Ohio,201612,31.0,0.3,12,2016,Winter
Ohio,201701,34.6,7.8,01,2017,Winter
Ohio,201702,40.5,10.8,02,2017,Winter
Ohio,201703,40.4,2.1,03,2017,Spring
Ohio,201704,56.6,7.2,04,2017,Spring
Ohio,201705,60.1,0.0,05,2017,Spring
Ohio,201706,69.6,0.5,06,2017,Summer
Ohio,201707,73.0,0.0,07,2017,Summer
Ohio,201708,69.7,-1.3,08,2017,Summer
Ohio,201709,65.8,1.3,09,2017,Fall
Ohio,201710,57.4,4.6,10,2017,Fall
Ohio,201711,41.8,0.8,11,2017,Fall
Ohio,201712,29.2,-1.5,12,2017,Winter
Ohio,201801,25.0,-1.8,01,2018,Winter
Ohio,201802,36.6,6.9,02,2018,Winter
Ohio,201803,36.4,-1.9,03,2018,Spring
Ohio,201804,45.0,-4.4,04,2018,Spring
Ohio,201805,68.0,7.9,05,2018,Spring
Ohio,201806,71.4,2.3,06,2018,Summer
Ohio,201807,73.8,0.8,07,2018,Summer
Ohio,201808,73.7,2.7,08,2018,Summer
Ohio,201809,69.6,5.1,09,2018,Fall
Ohio,201810,54.3,1.5,10,2018,Fall
Ohio,201811,37.3,-3.7,11,2018,Fall
Ohio,201812,35.1,4.4,12,2018,Winter
Ohio,201901,27.4,0.6,01,2019,Winter
Oklahoma,201601,38.2,1.9,01,2016,Winter
Oklahoma,201602,47.4,5.7,02,2016,Winter
Oklahoma,201603,54.7,5.5,03,2016,Spring
Oklahoma,201604,61.4,1.7,04,2016,Spring
Oklahoma,201605,66.2,-2.0,05,2016,Spring
Oklahoma,201606,79.2,2.2,06,2016,Summer
Oklahoma,201607,83.2,1.3,07,2016,Summer
Oklahoma,201608,80.8,-0.1,08,2016,Summer
Oklahoma,201609,75.3,2.3,09,2016,Fall
Oklahoma,201610,67.1,5.3,10,2016,Fall
Oklahoma,201611,55.4,7.3,11,2016,Fall
Oklahoma,201612,38.8,-0.4,12,2016,Winter
Oklahoma,201701,40.9,4.6,01,2017,Winter
Oklahoma,201702,50.5,8.8,02,2017,Winter
Oklahoma,201703,56.2,7.0,03,2017,Spring
Oklahoma,201704,61.4,1.7,04,2017,Spring
Oklahoma,201705,66.9,-1.3,05,2017,Spring
Oklahoma,201706,77.3,0.3,06,2017,Summer
Oklahoma,201707,82.5,0.6,07,2017,Summer
Oklahoma,201708,77.3,-3.6,08,2017,Summer
Oklahoma,201709,73.3,0.3,09,2017,Fall
Oklahoma,201710,62.0,0.2,10,2017,Fall
Oklahoma,201711,52.9,4.8,11,2017,Fall
Oklahoma,201712,40.5,1.3,12,2017,Winter
Oklahoma,201801,36.6,0.3,01,2018,Winter
Oklahoma,201802,40.9,-0.8,02,2018,Winter
Oklahoma,201803,52.9,3.7,03,2018,Spring
Oklahoma,201804,54.1,-5.6,04,2018,Spring
Oklahoma,201805,75.0,6.8,05,2018,Spring
Oklahoma,201806,80.6,3.6,06,2018,Summer
Oklahoma,201807,82.8,0.9,07,2018,Summer
Oklahoma,201808,79.9,-1.0,08,2018,Summer
Oklahoma,201809,73.9,0.9,09,2018,Fall
Oklahoma,201810,60.1,-1.7,10,2018,Fall
Oklahoma,201811,44.6,-3.5,11,2018,Fall
Oklahoma,201812,40.9,1.7,12,2018,Winter
Oklahoma,201901,38.3,2.0,01,2019,Winter
Oregon,201601,33.1,2.5,01,2016,Winter
Oregon,201602,40.2,5.6,02,2016,Winter
Oregon,201603,41.2,2.6,03,2016,Spring
Oregon,201604,50.1,6.0,04,2016,Spring
Oregon,201605,53.2,2.3,05,2016,Spring
Oregon,201606,60.5,3.0,06,2016,Summer
Oregon,201607,64.4,-0.6,07,2016,Summer
Oregon,201608,66.7,2.6,08,2016,Summer
Oregon,201609,57.1,-0.6,09,2016,Fall
Oregon,201610,48.1,-0.2,10,2016,Fall
Oregon,201611,43.2,5.4,11,2016,Fall
Oregon,201612,27.4,-4.9,12,2016,Winter
Oregon,201701,26.7,-3.9,01,2017,Winter
Oregon,201702,34.8,0.2,02,2017,Winter
Oregon,201703,41.6,3.0,03,2017,Spring
Oregon,201704,42.9,-1.2,04,2017,Spring
Oregon,201705,52.9,2.0,05,2017,Spring
Oregon,201706,59.9,2.4,06,2017,Summer
Oregon,201707,69.2,4.2,07,2017,Summer
Oregon,201708,69.6,5.5,08,2017,Summer
Oregon,201709,59.6,1.9,09,2017,Fall
Oregon,201710,47.0,-1.3,10,2017,Fall
Oregon,201711,39.3,1.5,11,2017,Fall
Oregon,201712,32.9,0.6,12,2017,Winter
Oregon,201801,37.5,6.9,01,2018,Winter
Oregon,201802,33.2,-1.4,02,2018,Winter
Oregon,201803,38.4,-0.2,03,2018,Spring
Oregon,201804,45.1,1.0,04,2018,Spring
Oregon,201805,55.5,4.6,05,2018,Spring
Oregon,201806,58.6,1.1,06,2018,Summer
Oregon,201807,69.0,4.0,07,2018,Summer
Oregon,201808,66.5,2.4,08,2018,Summer
Oregon,201809,57.4,-0.3,09,2018,Fall
Oregon,201810,48.8,0.5,10,2018,Fall
Oregon,201811,39.4,1.6,11,2018,Fall
Oregon,201812,32.2,-0.1,12,2018,Winter
Oregon,201901,35.3,4.7,01,2019,Winter
Pennsylvania,201601,25.4,0.0,01,2016,Winter
Pennsylvania,201602,30.7,3.5,02,2016,Winter
Pennsylvania,201603,43.3,7.5,03,2016,Spring
Pennsylvania,201604,47.0,0.1,04,2016,Spring
Pennsylvania,201605,57.4,-0.2,05,2016,Spring
Pennsylvania,201606,67.4,1.2,06,2016,Summer
Pennsylvania,201607,73.0,2.6,07,2016,Summer
Pennsylvania,201608,73.4,4.8,08,2016,Summer
Pennsylvania,201609,66.2,4.5,09,2016,Fall
Pennsylvania,201610,53.6,3.1,10,2016,Fall
Pennsylvania,201611,42.6,3.0,11,2016,Fall
Pennsylvania,201612,31.2,2.0,12,2016,Winter
Pennsylvania,201701,31.8,6.4,01,2017,Winter
Pennsylvania,201702,36.6,9.4,02,2017,Winter
Pennsylvania,201703,35.3,-0.5,03,2017,Spring
Pennsylvania,201704,53.7,6.8,04,2017,Spring
Pennsylvania,201705,57.1,-0.5,05,2017,Spring
Pennsylvania,201706,66.8,0.6,06,2017,Summer
Pennsylvania,201707,71.4,1.0,07,2017,Summer
Pennsylvania,201708,67.4,-1.2,08,2017,Summer
Pennsylvania,201709,63.8,2.1,09,2017,Fall
Pennsylvania,201710,56.2,5.7,10,2017,Fall
Pennsylvania,201711,39.2,-0.4,11,2017,Fall
Pennsylvania,201712,28.0,-1.2,12,2017,Winter
Pennsylvania,201801,23.1,-2.3,01,2018,Winter
Pennsylvania,201802,34.3,7.1,02,2018,Winter
Pennsylvania,201803,33.1,-2.7,03,2018,Spring
Pennsylvania,201804,43.3,-3.6,04,2018,Spring
Pennsylvania,201805,64.0,6.4,05,2018,Spring
Pennsylvania,201806,66.7,0.5,06,2018,Summer
Pennsylvania,201807,71.7,1.3,07,2018,Summer
Pennsylvania,201808,72.1,3.5,08,2018,Summer
Pennsylvania,201809,66.7,5.0,09,2018,Fall
Pennsylvania,201810,52.3,1.8,10,2018,Fall
Pennsylvania,201811,36.7,-2.9,11,2018,Fall
Pennsylvania,201812,33.5,4.3,12,2018,Winter
Pennsylvania,201901,25.9,0.5,01,2019,Winter
Rhode Island,201601,31.3,3.9,01,2016,Winter
Rhode Island,201602,33.1,4.4,02,2016,Winter
Rhode Island,201603,42.9,6.5,03,2016,Spring
Rhode Island,201604,46.2,0.2,04,2016,Spring
Rhode Island,201605,57.9,1.6,05,2016,Spring
Rhode Island,201606,66.9,1.8,06,2016,Summer
Rhode Island,201607,73.8,3.2,07,2016,Summer
Rhode Island,201608,73.9,4.7,08,2016,Summer
Rhode Island,201609,66.4,4.3,09,2016,Fall
Rhode Island,201610,54.7,2.8,10,2016,Fall
Rhode Island,201611,45.2,3.1,11,2016,Fall
Rhode Island,201612,34.2,2.7,12,2016,Winter
Rhode Island,201701,34.2,6.8,01,2017,Winter
Rhode Island,201702,35.2,6.5,02,2017,Winter
Rhode Island,201703,34.1,-2.3,03,2017,Spring
Rhode Island,201704,51.5,5.5,04,2017,Spring
Rhode Island,201705,56.5,0.2,05,2017,Spring
Rhode Island,201706,66.8,1.7,06,2017,Summer
Rhode Island,201707,71.1,0.5,07,2017,Summer
Rhode Island,201708,69.8,0.6,08,2017,Summer
Rhode Island,201709,66.4,4.3,09,2017,Fall
Rhode Island,201710,59.6,7.7,10,2017,Fall
Rhode Island,201711,43.1,1.0,11,2017,Fall
Rhode Island,201712,30.1,-1.4,12,2017,Winter
Rhode Island,201801,27.6,0.2,01,2018,Winter
Rhode Island,201802,37.6,8.9,02,2018,Winter
Rhode Island,201803,37.3,0.9,03,2018,Spring
Rhode Island,201804,44.4,-1.6,04,2018,Spring
Rhode Island,201805,61.4,5.1,05,2018,Spring
Rhode Island,201806,65.9,0.8,06,2018,Summer
Rhode Island,201807,73.8,3.2,07,2018,Summer
Rhode Island,201808,75.1,5.9,08,2018,Summer
Rhode Island,201809,66.4,4.3,09,2018,Fall
Rhode Island,201810,52.6,0.7,10,2018,Fall
Rhode Island,201811,40.9,-1.2,11,2018,Fall
Rhode Island,201812,35.2,3.7,12,2018,Winter
Rhode Island,201901,29.0,1.6,01,2019,Winter
South Carolina,201601,43.0,-1.5,01,2016,Winter
South Carolina,201602,48.0,0.8,02,2016,Winter
South Carolina,201603,60.6,6.9,03,2016,Spring
South Carolina,201604,63.1,1.0,04,2016,Spring
South Carolina,201605,70.1,-0.2,05,2016,Spring
South Carolina,201606,79.8,2.8,06,2016,Summer
South Carolina,201607,83.7,3.7,07,2016,Summer
South Carolina,201608,81.9,3.2,08,2016,Summer
South Carolina,201609,77.1,3.4,09,2016,Fall
South Carolina,201610,66.4,3.2,10,2016,Fall
South Carolina,201611,55.6,2.3,11,2016,Fall
South Carolina,201612,49.0,3.2,12,2016,Winter
South Carolina,201701,51.4,6.9,01,2017,Winter
South Carolina,201702,55.5,8.3,02,2017,Winter
South Carolina,201703,55.5,1.8,03,2017,Spring
South Carolina,201704,67.0,4.9,04,2017,Spring
South Carolina,201705,71.5,1.2,05,2017,Spring
South Carolina,201706,76.9,-0.1,06,2017,Summer
South Carolina,201707,81.0,1.0,07,2017,Summer
South Carolina,201708,79.4,0.7,08,2017,Summer
South Carolina,201709,74.3,0.6,09,2017,Fall
South Carolina,201710,66.2,3.0,10,2017,Fall
South Carolina,201711,54.3,1.0,11,2017,Fall
South Carolina,201712,47.8,2.0,12,2017,Winter
South Carolina,201801,40.6,-3.9,01,2018,Winter
South Carolina,201802,57.3,10.1,02,2018,Winter
South Carolina,201803,51.9,-1.8,03,2018,Spring
South Carolina,201804,59.9,-2.2,04,2018,Spring
South Carolina,201805,73.8,3.5,05,2018,Spring
South Carolina,201806,80.2,3.2,06,2018,Summer
South Carolina,201807,80.2,0.2,07,2018,Summer
South Carolina,201808,79.9,1.2,08,2018,Summer
South Carolina,201809,79.4,5.7,09,2018,Fall
South Carolina,201810,66.9,3.7,10,2018,Fall
South Carolina,201811,51.9,-1.4,11,2018,Fall
South Carolina,201812,48.6,2.8,12,2018,Winter
South Carolina,201901,46.7,2.2,01,2019,Winter
South Dakota,201601,19.8,4.6,01,2016,Winter
South Dakota,201602,31.2,10.3,02,2016,Winter
South Dakota,201603,40.1,9.2,03,2016,Spring
South Dakota,201604,46.3,1.5,04,2016,Spring
South Dakota,201605,56.7,0.2,05,2016,Spring
South Dakota,201606,70.7,4.8,06,2016,Summer
South Dakota,201607,73.0,0.0,07,2016,Summer
South Dakota,201608,71.0,0.0,08,2016,Summer
South Dakota,201609,62.4,2.1,09,2016,Fall
South Dakota,201610,51.6,3.6,10,2016,Fall
South Dakota,201611,42.0,10.6,11,2016,Fall
South Dakota,201612,15.4,-4.7,12,2016,Winter
South Dakota,201701,16.5,1.3,01,2017,Winter
South Dakota,201702,29.4,8.5,02,2017,Winter
South Dakota,201703,35.5,4.6,03,2017,Spring
South Dakota,201704,46.1,1.3,04,2017,Spring
South Dakota,201705,56.0,-0.5,05,2017,Spring
South Dakota,201706,68.1,2.2,06,2017,Summer
South Dakota,201707,76.0,3.0,07,2017,Summer
South Dakota,201708,67.4,-3.6,08,2017,Summer
South Dakota,201709,61.8,1.5,09,2017,Fall
South Dakota,201710,48.0,0.0,10,2017,Fall
South Dakota,201711,34.7,3.3,11,2017,Fall
South Dakota,201712,21.7,1.6,12,2017,Winter
South Dakota,201801,18.1,2.9,01,2018,Winter
South Dakota,201802,11.6,-9.3,02,2018,Winter
South Dakota,201803,30.4,-0.5,03,2018,Spring
South Dakota,201804,36.7,-8.1,04,2018,Spring
South Dakota,201805,62.1,5.6,05,2018,Spring
South Dakota,201806,69.3,3.4,06,2018,Summer
South Dakota,201807,72.2,-0.8,07,2018,Summer
South Dakota,201808,70.0,-1.0,08,2018,Summer
South Dakota,201809,61.5,1.2,09,2018,Fall
South Dakota,201810,43.2,-4.8,10,2018,Fall
South Dakota,201811,29.3,-2.1,11,2018,Fall
South Dakota,201812,25.3,5.2,12,2018,Winter
South Dakota,201901,18.1,2.9,01,2019,Winter
Tennessee,201601,34.8,-2.2,01,2016,Winter
Tennessee,201602,42.5,2.0,02,2016,Winter
Tennessee,201603,53.9,5.8,03,2016,Spring
Tennessee,201604,59.5,1.8,04,2016,Spring
Tennessee,201605,65.3,-0.8,05,2016,Spring
Tennessee,201606,76.5,2.7,06,2016,Summer
Tennessee,201607,79.8,2.6,07,2016,Summer
Tennessee,201608,79.0,3.0,08,2016,Summer
Tennessee,201609,74.1,4.1,09,2016,Fall
Tennessee,201610,64.6,5.9,10,2016,Fall
Tennessee,201611,52.7,5.3,11,2016,Fall
Tennessee,201612,40.9,1.5,12,2016,Winter
Tennessee,201701,44.9,7.9,01,2017,Winter
Tennessee,201702,48.9,8.4,02,2017,Winter
Tennessee,201703,51.1,3.0,03,2017,Spring
Tennessee,201704,63.1,5.4,04,2017,Spring
Tennessee,201705,66.6,0.5,05,2017,Spring
Tennessee,201706,73.0,-0.8,06,2017,Summer
Tennessee,201707,78.1,0.9,07,2017,Summer
Tennessee,201708,74.6,-1.4,08,2017,Summer
Tennessee,201709,69.1,-0.9,09,2017,Fall
Tennessee,201710,60.8,2.1,10,2017,Fall
Tennessee,201711,49.9,2.5,11,2017,Fall
Tennessee,201712,39.5,0.1,12,2017,Winter
Tennessee,201801,32.9,-4.1,01,2018,Winter
Tennessee,201802,48.5,8.0,02,2018,Winter
Tennessee,201803,48.1,0.0,03,2018,Spring
Tennessee,201804,52.8,-4.9,04,2018,Spring
Tennessee,201805,72.2,6.1,05,2018,Spring
Tennessee,201806,76.4,2.6,06,2018,Summer
Tennessee,201807,78.1,0.9,07,2018,Summer
Tennessee,201808,76.5,0.5,08,2018,Summer
Tennessee,201809,74.9,4.9,09,2018,Fall
Tennessee,201810,61.0,2.3,10,2018,Fall
Tennessee,201811,44.4,-3.0,11,2018,Fall
Tennessee,201812,42.7,3.3,12,2018,Winter
Tennessee,201901,39.3,2.3,01,2019,Winter
Texas,201601,46.4,1.2,01,2016,Winter
Texas,201602,54.4,4.7,02,2016,Winter
Texas,201603,61.2,4.9,03,2016,Spring
Texas,201604,66.1,1.0,04,2016,Spring
Texas,201605,71.6,-1.0,05,2016,Spring
Texas,201606,80.1,0.5,06,2016,Summer
Texas,201607,85.4,3.0,07,2016,Summer
Texas,201608,81.5,-0.3,08,2016,Summer
Texas,201609,77.6,1.8,09,2016,Fall
Texas,201610,70.9,4.6,10,2016,Fall
Texas,201611,61.0,6.5,11,2016,Fall
Texas,201612,49.6,2.5,12,2016,Winter
Texas,201701,50.8,5.6,01,2017,Winter
Texas,201702,58.4,8.7,02,2017,Winter
Texas,201703,63.6,7.3,03,2017,Spring
Texas,201704,67.1,2.0,04,2017,Spring
Texas,201705,72.0,-0.6,05,2017,Spring
Texas,201706,80.6,1.0,06,2017,Summer
Texas,201707,83.6,1.2,07,2017,Summer
Texas,201708,80.6,-1.2,08,2017,Summer
Texas,201709,76.5,0.7,09,2017,Fall
Texas,201710,66.5,0.2,10,2017,Fall
Texas,201711,60.3,5.8,11,2017,Fall
Texas,201712,47.8,0.7,12,2017,Winter
Texas,201801,43.9,-1.3,01,2018,Winter
Texas,201802,52.3,2.6,02,2018,Winter
Texas,201803,61.7,5.4,03,2018,Spring
Texas,201804,63.0,-2.1,04,2018,Spring
Texas,201805,78.0,5.4,05,2018,Spring
Texas,201806,83.9,4.3,06,2018,Summer
Texas,201807,84.5,2.1,07,2018,Summer
Texas,201808,83.1,1.3,08,2018,Summer
Texas,201809,76.3,0.5,09,2018,Fall
Texas,201810,65.4,-0.9,10,2018,Fall
Texas,201811,52.0,-2.5,11,2018,Fall
Texas,201812,48.3,1.2,12,2018,Winter
Texas,201901,47.2,2.0,01,2019,Winter
Utah,201601,26.6,1.1,01,2016,Winter
Utah,201602,33.7,3.1,02,2016,Winter
Utah,201603,42.2,4.7,03,2016,Spring
Utah,201604,47.9,2.2,04,2016,Spring
Utah,201605,54.4,-0.6,05,2016,Spring
Utah,201606,70.9,6.7,06,2016,Summer
Utah,201607,73.7,1.8,07,2016,Summer
Utah,201608,70.1,0.4,08,2016,Summer
Utah,201609,61.1,0.1,09,2016,Fall
Utah,201610,53.2,3.9,10,2016,Fall
Utah,201611,41.6,5.7,11,2016,Fall
Utah,201612,27.4,-0.1,12,2016,Winter
Utah,201701,25.9,0.4,01,2017,Winter
Utah,201702,36.5,5.9,02,2017,Winter
Utah,201703,45.3,7.8,03,2017,Spring
Utah,201704,46.0,0.3,04,2017,Spring
Utah,201705,55.6,0.6,05,2017,Spring
Utah,201706,69.5,5.3,06,2017,Summer
Utah,201707,75.0,3.1,07,2017,Summer
Utah,201708,71.6,1.9,08,2017,Summer
Utah,201709,60.7,-0.3,09,2017,Fall
Utah,201710,48.1,-1.2,10,2017,Fall
Utah,201711,43.0,7.1,11,2017,Fall
Utah,201712,31.4,3.9,12,2017,Winter
Utah,201801,32.8,7.3,01,2018,Winter
Utah,201802,32.2,1.6,02,2018,Winter
Utah,201803,39.2,1.7,03,2018,Spring
Utah,201804,49.0,3.3,04,2018,Spring
Utah,201805,58.2,3.2,05,2018,Spring
Utah,201806,69.2,5.0,06,2018,Summer
Utah,201807,76.1,4.2,07,2018,Summer
Utah,201808,72.4,2.7,08,2018,Summer
Utah,201809,65.8,4.8,09,2018,Fall
Utah,201810,47.5,-1.8,10,2018,Fall
Utah,201811,35.0,-0.9,11,2018,Fall
Utah,201812,27.5,0.0,12,2018,Winter
Utah,201901,27.0,1.5,01,2019,Winter
Vermont,201601,20.9,5.4,01,2016,Winter
Vermont,201602,23.9,6.5,02,2016,Winter
Vermont,201603,33.6,6.2,03,2016,Spring
Vermont,201604,38.2,-1.8,04,2016,Spring
Vermont,201605,54.0,1.7,05,2016,Spring
Vermont,201606,62.0,0.6,06,2016,Summer
Vermont,201607,67.4,1.5,07,2016,Summer
Vermont,201608,67.5,3.8,08,2016,Summer
Vermont,201609,59.9,3.8,09,2016,Fall
Vermont,201610,47.7,2.5,10,2016,Fall
Vermont,201611,36.8,3.0,11,2016,Fall
Vermont,201612,23.9,3.3,12,2016,Winter
Vermont,201701,24.8,9.3,01,2017,Winter
Vermont,201702,25.6,8.2,02,2017,Winter
Vermont,201703,23.5,-3.9,03,2017,Spring
Vermont,201704,45.2,5.2,04,2017,Spring
Vermont,201705,51.8,-0.5,05,2017,Spring
Vermont,201706,61.5,0.1,06,2017,Summer
Vermont,201707,65.2,-0.7,07,2017,Summer
Vermont,201708,63.3,-0.4,08,2017,Summer
Vermont,201709,60.8,4.7,09,2017,Fall
Vermont,201710,53.0,7.8,10,2017,Fall
Vermont,201711,33.0,-0.8,11,2017,Fall
Vermont,201712,17.9,-2.7,12,2017,Winter
Vermont,201801,16.5,1.0,01,2018,Winter
Vermont,201802,25.5,8.1,02,2018,Winter
Vermont,201803,28.2,0.8,03,2018,Spring
Vermont,201804,36.1,-3.9,04,2018,Spring
Vermont,201805,56.4,4.1,05,2018,Spring
Vermont,201806,60.1,-1.3,06,2018,Summer
Vermont,201807,69.2,3.3,07,2018,Summer
Vermont,201808,68.4,4.7,08,2018,Summer
Vermont,201809,60.7,4.6,09,2018,Fall
Vermont,201810,44.5,-0.7,10,2018,Fall
Vermont,201811,30.2,-3.6,11,2018,Fall
Vermont,201812,23.0,2.4,12,2018,Winter
Vermont,201901,14.9,-0.6,01,2019,Winter
Virginia,201601,33.1,-1.7,01,2016,Winter
Virginia,201602,38.4,1.2,02,2016,Winter
Virginia,201603,51.8,7.2,03,2016,Spring
Virginia,201604,55.1,0.9,04,2016,Spring
Virginia,201605,61.9,-1.3,05,2016,Spring
Virginia,201606,71.8,0.8,06,2016,Summer
Virginia,201607,77.3,2.5,07,2016,Summer
Virginia,201608,77.0,3.7,08,2016,Summer
Virginia,201609,71.8,4.6,09,2016,Fall
Virginia,201610,59.8,3.7,10,2016,Fall
Virginia,201611,48.3,2.5,11,2016,Fall
Virginia,201612,39.1,2.0,12,2016,Winter
Virginia,201701,40.1,5.3,01,2017,Winter
Virginia,201702,46.0,8.8,02,2017,Winter
Virginia,201703,45.9,1.3,03,2017,Spring
Virginia,201704,60.6,6.4,04,2017,Spring
Virginia,201705,63.4,0.2,05,2017,Spring
Virginia,201706,71.2,0.2,06,2017,Summer
Virginia,201707,76.8,2.0,07,2017,Summer
Virginia,201708,72.8,-0.5,08,2017,Summer
Virginia,201709,67.4,0.2,09,2017,Fall
Virginia,201710,60.2,4.1,10,2017,Fall
Virginia,201711,46.1,0.3,11,2017,Fall
Virginia,201712,37.2,0.1,12,2017,Winter
Virginia,201801,31.8,-3.0,01,2018,Winter
Virginia,201802,45.1,7.9,02,2018,Winter
Virginia,201803,41.2,-3.4,03,2018,Spring
Virginia,201804,52.2,-2.0,04,2018,Spring
Virginia,201805,69.8,6.6,05,2018,Spring
Virginia,201806,73.2,2.2,06,2018,Summer
Virginia,201807,75.1,0.3,07,2018,Summer
Virginia,201808,75.3,2.0,08,2018,Summer
Virginia,201809,72.9,5.7,09,2018,Fall
Virginia,201810,59.0,2.9,10,2018,Fall
Virginia,201811,43.8,-2.0,11,2018,Fall
Virginia,201812,39.7,2.6,12,2018,Winter
Virginia,201901,36.3,1.5,01,2019,Winter
Washington,201601,33.0,4.3,01,2016,Winter
Washington,201602,39.1,5.6,02,2016,Winter
Washington,201603,41.8,3.1,03,2016,Spring
Washington,201604,51.6,6.4,04,2016,Spring
Washington,201605,55.1,3.1,05,2016,Spring
Washington,201606,59.9,2.0,06,2016,Summer
Washington,201607,63.6,-0.6,07,2016,Summer
Washington,201608,65.9,2.3,08,2016,Summer
Washington,201609,56.4,-0.9,09,2016,Fall
Washington,201610,47.4,0.2,10,2016,Fall
Washington,201611,43.0,6.5,11,2016,Fall
